"","lon","lat"
"11855",-78.419,-9.4234
"11856",-78.419,-9.4225
"11857",-78.418,-9.4217
"11858",-78.418,-9.4192
"11859",-78.417,-9.4184
"11860",-78.417,-9.415
"11861",-78.418,-9.4146
"11862",-78.425,-9.4146
"11863",-78.426,-9.4133
"11864",-78.426,-9.4109
"11865",-78.429,-9.4083
"11866",-78.428,-9.4075
"11867",-78.428,-9.4067
"11868",-78.427,-9.4059
"11869",-78.43,-9.4034
"11870",-78.43,-9.4017
"11871",-78.43,-9.4008
"11872",-78.43,-9.3975
"11873",-78.43,-9.3966
"11874",-78.43,-9.3958
"11875",-78.429,-9.3954
"11876",-78.428,-9.3954
"11877",-78.428,-9.395
"11878",-78.428,-9.3892
"11879",-78.428,-9.3888
"11880",-78.432,-9.3887
"11881",-78.435,-9.3858
"11882",-78.435,-9.3808
"11883",-78.434,-9.38
"11884",-78.434,-9.3792
"11885",-78.433,-9.3784
"11886",-78.433,-9.3758
"11887",-78.432,-9.3746
"11888",-78.431,-9.3746
"11889",-78.43,-9.3737
"11890",-78.429,-9.3737
"11891",-78.429,-9.3733
"11892",-78.429,-9.3708
"11893",-78.43,-9.3692
"11894",-78.429,-9.3679
"11895",-78.428,-9.3679
"11896",-78.427,-9.3671
"11897",-78.425,-9.3671
"11898",-78.425,-9.3667
"11899",-78.425,-9.3659
"11900",-78.424,-9.3654
"11901",-78.423,-9.3654
"11902",-78.423,-9.3646
"11903",-78.421,-9.3663
"11904",-78.419,-9.3663
"11905",-78.418,-9.3654
"11906",-78.415,-9.3654
"11907",-78.414,-9.3646
"11908",-78.413,-9.3646
"11909",-78.41,-9.3625
"11910",-78.41,-9.3617
"11911",-78.411,-9.3608
"11912",-78.411,-9.36
"11913",-78.413,-9.3587
"11914",-78.418,-9.3588
"11915",-78.419,-9.3596
"11916",-78.42,-9.3587
"11917",-78.421,-9.3596
"11918",-78.423,-9.3596
"11919",-78.423,-9.3592
"11920",-78.423,-9.3575
"11921",-78.424,-9.3563
"11922",-78.426,-9.3579
"11923",-78.428,-9.3579
"11924",-78.428,-9.3575
"11925",-78.428,-9.3567
"11926",-78.427,-9.3558
"11927",-78.427,-9.3534
"11928",-78.428,-9.3529
"11929",-78.428,-9.3529
"11930",-78.429,-9.3538
"11931",-78.43,-9.3538
"11932",-78.431,-9.3525
"11933",-78.43,-9.3517
"11934",-78.43,-9.3475
"11935",-78.429,-9.3462
"11936",-78.428,-9.3462
"11937",-78.428,-9.3471
"11938",-78.426,-9.3471
"11939",-78.425,-9.3458
"11940",-78.425,-9.3425
"11941",-78.425,-9.3417
"11942",-78.425,-9.3408
"11943",-78.426,-9.34
"11944",-78.426,-9.3392
"11945",-78.428,-9.3379
"11946",-78.429,-9.3379
"11947",-78.43,-9.3383
"11948",-78.43,-9.34
"11949",-78.43,-9.3405
"11950",-78.432,-9.3404
"11951",-78.433,-9.3392
"11952",-78.433,-9.3383
"11953",-78.434,-9.3375
"11954",-78.434,-9.3367
"11955",-78.434,-9.3362
"11956",-78.435,-9.3362
"11957",-78.435,-9.3367
"11958",-78.435,-9.3375
"11959",-78.437,-9.3388
"11960",-78.438,-9.3379
"11961",-78.438,-9.3379
"11962",-78.44,-9.3358
"11963",-78.44,-9.335
"11964",-78.441,-9.3342
"11965",-78.44,-9.3334
"11966",-78.44,-9.3309
"11967",-78.442,-9.3287
"11968",-78.443,-9.3287
"11969",-78.444,-9.3284
"11970",-78.444,-9.325
"11971",-78.445,-9.3238
"11972",-78.448,-9.3238
"11973",-78.449,-9.3242
"11974",-78.449,-9.325
"11975",-78.45,-9.3259
"11976",-78.45,-9.3267
"11977",-78.45,-9.3271
"11978",-78.453,-9.3271
"11979",-78.455,-9.3254
"11980",-78.458,-9.3254
"11981",-78.459,-9.3242
"11982",-78.459,-9.3234
"11983",-78.46,-9.3217
"11984",-78.46,-9.3209
"11985",-78.46,-9.3192
"11986",-78.46,-9.3184
"11987",-78.46,-9.3166
"11988",-78.46,-9.3158
"11989",-78.461,-9.3146
"11990",-78.464,-9.3146
"11991",-78.465,-9.3137
"11992",-78.467,-9.3138
"11993",-78.468,-9.3129
"11994",-78.469,-9.3129
"11995",-78.47,-9.3138
"11996",-78.473,-9.3137
"11997",-78.473,-9.3146
"11998",-78.474,-9.3146
"11999",-78.475,-9.315
"12000",-78.475,-9.3167
"12001",-78.474,-9.3176
"12002",-78.474,-9.3191
"12003",-78.473,-9.32
"12004",-78.473,-9.3225
"12005",-78.472,-9.3234
"12006",-78.472,-9.325
"12007",-78.473,-9.3259
"12008",-78.473,-9.3267
"12009",-78.474,-9.3279
"12010",-78.475,-9.3279
"12011",-78.477,-9.33
"12012",-78.477,-9.3326
"12013",-78.478,-9.3329
"12014",-78.479,-9.333
"12015",-78.482,-9.33
"12016",-78.482,-9.3259
"12017",-78.481,-9.325
"12018",-78.481,-9.3233
"12019",-78.48,-9.3225
"12020",-78.48,-9.3209
"12021",-78.481,-9.3204
"12022",-78.484,-9.3204
"12023",-78.485,-9.3196
"12024",-78.488,-9.3196
"12025",-78.488,-9.3192
"12026",-78.488,-9.3175
"12027",-78.489,-9.3163
"12028",-78.49,-9.3163
"12029",-78.49,-9.3158
"12030",-78.49,-9.3125
"12031",-78.492,-9.3108
"12032",-78.492,-9.31
"12033",-78.493,-9.3096
"12034",-78.495,-9.3121
"12035",-78.496,-9.3113
"12036",-78.497,-9.3113
"12037",-78.499,-9.3092
"12038",-78.499,-9.3075
"12039",-78.496,-9.305
"12040",-78.496,-9.3017
"12041",-78.498,-9.3001
"12042",-78.498,-9.2992
"12043",-78.501,-9.2959
"12044",-78.501,-9.2925
"12045",-78.501,-9.2921
"12046",-78.5,-9.2929
"12047",-78.498,-9.2929
"12048",-78.497,-9.2925
"12049",-78.497,-9.2875
"12050",-78.498,-9.2867
"12051",-78.498,-9.285
"12052",-78.499,-9.2842
"12053",-78.499,-9.2834
"12054",-78.5,-9.2825
"12055",-78.5,-9.2817
"12056",-78.501,-9.2804
"12057",-78.503,-9.2804
"12058",-78.503,-9.2813
"12059",-78.504,-9.2805
"12060",-78.505,-9.2804
"12061",-78.507,-9.2779
"12062",-78.508,-9.2779
"12063",-78.51,-9.2762
"12064",-78.511,-9.2762
"12065",-78.512,-9.2755
"12066",-78.514,-9.2754
"12067",-78.515,-9.2758
"12068",-78.515,-9.2767
"12069",-78.516,-9.278
"12070",-78.517,-9.2779
"12071",-78.52,-9.2746
"12072",-78.523,-9.2746
"12073",-78.523,-9.2738
"12074",-78.524,-9.2738
"12075",-78.525,-9.2725
"12076",-78.525,-9.2717
"12077",-78.525,-9.2709
"12078",-78.525,-9.2701
"12079",-78.524,-9.2692
"12080",-78.524,-9.2684
"12081",-78.525,-9.2675
"12082",-78.525,-9.2659
"12083",-78.524,-9.2654
"12084",-78.523,-9.2654
"12085",-78.523,-9.2662
"12086",-78.522,-9.2663
"12087",-78.521,-9.2671
"12088",-78.518,-9.2671
"12089",-78.517,-9.2667
"12090",-78.517,-9.2659
"12091",-78.518,-9.265
"12092",-78.516,-9.2629
"12093",-78.515,-9.2629
"12094",-78.514,-9.2638
"12095",-78.514,-9.2633
"12096",-78.514,-9.2625
"12097",-78.512,-9.2608
"12098",-78.512,-9.2584
"12099",-78.512,-9.2579
"12100",-78.511,-9.2579
"12101",-78.51,-9.2567
"12102",-78.51,-9.2558
"12103",-78.509,-9.2554
"12104",-78.508,-9.2555
"12105",-78.507,-9.2546
"12106",-78.503,-9.2546
"12107",-78.502,-9.2538
"12108",-78.498,-9.2538
"12109",-78.493,-9.2484
"12110",-78.493,-9.2475
"12111",-78.492,-9.2467
"12112",-78.492,-9.2442
"12113",-78.491,-9.2434
"12114",-78.491,-9.2417
"12115",-78.49,-9.2409
"12116",-78.49,-9.2342
"12117",-78.49,-9.2334
"12118",-78.49,-9.2325
"12119",-78.489,-9.2317
"12120",-78.489,-9.2284
"12121",-78.488,-9.2275
"12122",-78.488,-9.2242
"12123",-78.487,-9.2234
"12124",-78.487,-9.2217
"12125",-78.486,-9.2209
"12126",-78.486,-9.2192
"12127",-78.485,-9.2184
"12128",-78.485,-9.2175
"12129",-78.486,-9.2167
"12130",-78.486,-9.2134
"12131",-78.488,-9.2117
"12132",-78.488,-9.2101
"12133",-78.486,-9.2084
"12134",-78.486,-9.2025
"12135",-78.487,-9.2017
"12136",-78.487,-9.2008
"12137",-78.488,-9.2
"12138",-78.488,-9.1992
"12139",-78.488,-9.1988
"12140",-78.489,-9.1988
"12141",-78.492,-9.1963
"12142",-78.493,-9.1962
"12143",-78.495,-9.1934
"12144",-78.495,-9.1926
"12145",-78.495,-9.1917
"12146",-78.495,-9.1876
"12147",-78.496,-9.1862
"12148",-78.497,-9.1862
"12149",-78.498,-9.1854
"12150",-78.499,-9.1854
"12151",-78.5,-9.1846
"12152",-78.501,-9.1846
"12153",-78.502,-9.1838
"12154",-78.503,-9.1838
"12155",-78.504,-9.183
"12156",-78.506,-9.1829
"12157",-78.507,-9.1821
"12158",-78.508,-9.1821
"12159",-78.51,-9.18
"12160",-78.51,-9.1792
"12161",-78.512,-9.1771
"12162",-78.515,-9.1771
"12163",-78.516,-9.1763
"12164",-78.518,-9.1762
"12165",-78.519,-9.1754
"12166",-78.522,-9.1754
"12167",-78.523,-9.1746
"12168",-78.529,-9.1746
"12169",-78.53,-9.1737
"12170",-78.541,-9.1738
"12171",-78.542,-9.1729
"12172",-78.544,-9.1729
"12173",-78.545,-9.1738
"12174",-78.551,-9.1738
"12175",-78.552,-9.1746
"12176",-78.553,-9.1746
"12177",-78.553,-9.1754
"12178",-78.554,-9.1754
"12179",-78.555,-9.1762
"12180",-78.557,-9.1763
"12181",-78.558,-9.1771
"12182",-78.558,-9.1771
"12183",-78.559,-9.1779
"12184",-78.56,-9.1779
"12185",-78.563,-9.1804
"12186",-78.563,-9.1804
"12187",-78.566,-9.1834
"12188",-78.565,-9.185
"12189",-78.565,-9.1875
"12190",-78.565,-9.1884
"12191",-78.565,-9.1908
"12192",-78.565,-9.1913
"12193",-78.564,-9.1913
"12194",-78.563,-9.1921
"12195",-78.563,-9.1921
"12196",-78.559,-9.1959
"12197",-78.559,-9.1967
"12198",-78.558,-9.1975
"12199",-78.558,-9.1984
"12200",-78.557,-9.1992
"12201",-78.557,-9.2017
"12202",-78.559,-9.2034
"12203",-78.559,-9.2084
"12204",-78.558,-9.2092
"12205",-78.558,-9.2109
"12206",-78.557,-9.2117
"12207",-78.557,-9.2142
"12208",-78.556,-9.215
"12209",-78.556,-9.2175
"12210",-78.555,-9.2183
"12211",-78.555,-9.2233
"12212",-78.555,-9.2238
"12213",-78.554,-9.2238
"12214",-78.554,-9.2242
"12215",-78.554,-9.2276
"12216",-78.555,-9.2284
"12217",-78.555,-9.2308
"12218",-78.555,-9.2312
"12219",-78.556,-9.2312
"12220",-78.557,-9.2304
"12221",-78.558,-9.2304
"12222",-78.559,-9.2288
"12223",-78.56,-9.2288
"12224",-78.562,-9.2271
"12225",-78.564,-9.2271
"12226",-78.565,-9.2263
"12227",-78.566,-9.2263
"12228",-78.567,-9.2251
"12229",-78.567,-9.2242
"12230",-78.568,-9.2233
"12231",-78.568,-9.2225
"12232",-78.57,-9.2208
"12233",-78.57,-9.2192
"12234",-78.569,-9.2184
"12235",-78.569,-9.2175
"12236",-78.568,-9.2167
"12237",-78.568,-9.2158
"12238",-78.569,-9.2146
"12239",-78.57,-9.2146
"12240",-78.571,-9.2138
"12241",-78.572,-9.2138
"12242",-78.573,-9.2121
"12243",-78.574,-9.2121
"12244",-78.576,-9.21
"12245",-78.576,-9.2092
"12246",-78.577,-9.2083
"12247",-78.577,-9.2075
"12248",-78.578,-9.2067
"12249",-78.578,-9.205
"12250",-78.577,-9.2042
"12251",-78.577,-9.2025
"12252",-78.578,-9.2021
"12253",-78.578,-9.2029
"12254",-78.579,-9.2029
"12255",-78.58,-9.2038
"12256",-78.582,-9.2037
"12257",-78.582,-9.2034
"12258",-78.582,-9.2
"12259",-78.583,-9.1996
"12260",-78.583,-9.2004
"12261",-78.585,-9.2004
"12262",-78.586,-9.1992
"12263",-78.585,-9.1983
"12264",-78.585,-9.1975
"12265",-78.585,-9.1971
"12266",-78.584,-9.1971
"12267",-78.583,-9.1962
"12268",-78.583,-9.1963
"12269",-78.582,-9.1954
"12270",-78.581,-9.1954
"12271",-78.579,-9.1933
"12272",-78.579,-9.1925
"12273",-78.58,-9.1913
"12274",-78.581,-9.1913
"12275",-78.581,-9.1917
"12276",-78.581,-9.1925
"12277",-78.583,-9.1938
"12278",-78.584,-9.1938
"12279",-78.585,-9.1933
"12280",-78.585,-9.1925
"12281",-78.585,-9.1921
"12282",-78.588,-9.1921
"12283",-78.588,-9.1929
"12284",-78.59,-9.1929
"12285",-78.592,-9.1909
"12286",-78.592,-9.19
"12287",-78.593,-9.1888
"12288",-78.594,-9.1887
"12289",-78.595,-9.1896
"12290",-78.596,-9.1896
"12291",-78.596,-9.1892
"12292",-78.596,-9.1884
"12293",-78.597,-9.1876
"12294",-78.597,-9.1858
"12295",-78.598,-9.185
"12296",-78.598,-9.1842
"12297",-78.599,-9.1829
"12298",-78.6,-9.1829
"12299",-78.601,-9.1821
"12300",-78.603,-9.1821
"12301",-78.604,-9.1809
"12302",-78.604,-9.1784
"12303",-78.605,-9.1775
"12304",-78.605,-9.1767
"12305",-78.605,-9.1758
"12306",-78.605,-9.1742
"12307",-78.606,-9.1738
"12308",-78.607,-9.1737
"12309",-78.608,-9.1746
"12310",-78.608,-9.1746
"12311",-78.609,-9.1754
"12312",-78.611,-9.1754
"12313",-78.612,-9.1742
"12314",-78.612,-9.1734
"12315",-78.611,-9.1725
"12316",-78.611,-9.1717
"12317",-78.609,-9.1692
"12318",-78.609,-9.1684
"12319",-78.608,-9.1676
"12320",-78.609,-9.1667
"12321",-78.609,-9.1634
"12322",-78.608,-9.1625
"12323",-78.608,-9.1617
"12324",-78.608,-9.1613
"12325",-78.609,-9.1613
"12326",-78.61,-9.1604
"12327",-78.611,-9.1604
"12328",-78.612,-9.1596
"12329",-78.613,-9.1596
"12330",-78.614,-9.1583
"12331",-78.613,-9.1579
"12332",-78.612,-9.1579
"12333",-78.611,-9.1571
"12334",-78.607,-9.1571
"12335",-78.606,-9.1579
"12336",-78.605,-9.1579
"12337",-78.604,-9.1592
"12338",-78.604,-9.1601
"12339",-78.603,-9.1612
"12340",-78.602,-9.1612
"12341",-78.6,-9.1596
"12342",-78.598,-9.1596
"12343",-78.597,-9.16
"12344",-78.597,-9.1609
"12345",-78.596,-9.1617
"12346",-78.596,-9.1633
"12347",-78.596,-9.1638
"12348",-78.592,-9.1638
"12349",-78.59,-9.1626
"12350",-78.59,-9.1617
"12351",-78.59,-9.1613
"12352",-78.586,-9.1612
"12353",-78.584,-9.1634
"12354",-78.584,-9.165
"12355",-78.583,-9.1663
"12356",-78.582,-9.1663
"12357",-78.581,-9.1671
"12358",-78.578,-9.1671
"12359",-78.578,-9.1662
"12360",-78.575,-9.1663
"12361",-78.573,-9.1679
"12362",-78.572,-9.1679
"12363",-78.57,-9.1659
"12364",-78.57,-9.1651
"12365",-78.569,-9.1642
"12366",-78.569,-9.1633
"12367",-78.567,-9.1617
"12368",-78.567,-9.1608
"12369",-78.566,-9.16
"12370",-78.566,-9.1592
"12371",-78.565,-9.1584
"12372",-78.565,-9.1575
"12373",-78.565,-9.1567
"12374",-78.565,-9.1558
"12375",-78.564,-9.155
"12376",-78.564,-9.1542
"12377",-78.563,-9.1534
"12378",-78.563,-9.1517
"12379",-78.562,-9.1508
"12380",-78.562,-9.15
"12381",-78.561,-9.1492
"12382",-78.561,-9.1476
"12383",-78.56,-9.1467
"12384",-78.56,-9.145
"12385",-78.56,-9.1441
"12386",-78.56,-9.1426
"12387",-78.559,-9.1417
"12388",-78.559,-9.1384
"12389",-78.558,-9.1375
"12390",-78.558,-9.1284
"12391",-78.559,-9.1275
"12392",-78.559,-9.1225
"12393",-78.56,-9.1217
"12394",-78.56,-9.1209
"12395",-78.56,-9.12
"12396",-78.56,-9.1183
"12397",-78.562,-9.1167
"12398",-78.562,-9.115
"12399",-78.563,-9.1142
"12400",-78.563,-9.1134
"12401",-78.564,-9.1125
"12402",-78.564,-9.1108
"12403",-78.565,-9.11
"12404",-78.565,-9.1092
"12405",-78.566,-9.1075
"12406",-78.566,-9.1059
"12407",-78.568,-9.1042
"12408",-78.568,-9.1033
"12409",-78.57,-9.1008
"12410",-78.57,-9.1
"12411",-78.572,-9.0984
"12412",-78.572,-9.0975
"12413",-78.574,-9.0959
"12414",-78.574,-9.095
"12415",-78.575,-9.0934
"12416",-78.575,-9.0926
"12417",-78.576,-9.0917
"12418",-78.576,-9.0908
"12419",-78.578,-9.0892
"12420",-78.578,-9.0883
"12421",-78.583,-9.0838
"12422",-78.583,-9.0838
"12423",-78.585,-9.0821
"12424",-78.586,-9.0821
"12425",-78.588,-9.0804
"12426",-78.588,-9.0804
"12427",-78.589,-9.0796
"12428",-78.59,-9.0796
"12429",-78.591,-9.0788
"12430",-78.592,-9.0788
"12431",-78.593,-9.0779
"12432",-78.593,-9.0779
"12433",-78.594,-9.0771
"12434",-78.596,-9.0771
"12435",-78.597,-9.0763
"12436",-78.598,-9.0762
"12437",-78.599,-9.0754
"12438",-78.6,-9.0754
"12439",-78.601,-9.0746
"12440",-78.603,-9.0746
"12441",-78.604,-9.0738
"12442",-78.606,-9.0738
"12443",-78.607,-9.073
"12444",-78.608,-9.073
"12445",-78.609,-9.0721
"12446",-78.61,-9.0721
"12447",-78.611,-9.0713
"12448",-78.613,-9.0713
"12449",-78.614,-9.0721
"12450",-78.616,-9.0721
"12451",-78.617,-9.0729
"12452",-78.617,-9.0729
"12453",-78.618,-9.0738
"12454",-78.62,-9.0738
"12455",-78.622,-9.0763
"12456",-78.624,-9.0762
"12457",-78.625,-9.0754
"12458",-78.627,-9.0754
"12459",-78.628,-9.075
"12460",-78.628,-9.0733
"12461",-78.63,-9.0713
"12462",-78.631,-9.0713
"12463",-78.631,-9.0709
"12464",-78.631,-9.07
"12465",-78.63,-9.0692
"12466",-78.63,-9.0675
"12467",-78.631,-9.0671
"12468",-78.632,-9.0671
"12469",-78.633,-9.0658
"12470",-78.633,-9.0642
"12471",-78.634,-9.0633
"12472",-78.634,-9.0601
"12473",-78.633,-9.0592
"12474",-78.633,-9.0542
"12475",-78.633,-9.0537
"12476",-78.634,-9.0537
"12477",-78.635,-9.0525
"12478",-78.635,-9.0508
"12479",-78.636,-9.05
"12480",-78.636,-9.0484
"12481",-78.637,-9.0475
"12482",-78.637,-9.0467
"12483",-78.638,-9.0458
"12484",-78.638,-9.0434
"12485",-78.637,-9.0425
"12486",-78.637,-9.0392
"12487",-78.638,-9.0384
"12488",-78.638,-9.0375
"12489",-78.637,-9.0367
"12490",-78.637,-9.0359
"12491",-78.637,-9.0354
"12492",-78.636,-9.0354
"12493",-78.635,-9.035
"12494",-78.635,-9.0292
"12495",-78.634,-9.0275
"12496",-78.634,-9.0234
"12497",-78.632,-9.0213
"12498",-78.631,-9.0213
"12499",-78.63,-9.0204
"12500",-78.629,-9.0204
"12501",-78.628,-9.0196
"12502",-78.628,-9.0196
"12503",-78.626,-9.0183
"12504",-78.626,-9.0175
"12505",-78.624,-9.0151
"12506",-78.624,-9.0133
"12507",-78.625,-9.0125
"12508",-78.625,-9.0117
"12509",-78.625,-9.0108
"12510",-78.625,-9.01
"12511",-78.631,-9.0046
"12512",-78.632,-9.0046
"12513",-78.632,-9.0038
"12514",-78.634,-9.0038
"12515",-78.635,-9.0029
"12516",-78.636,-9.003
"12517",-78.637,-9.0021
"12518",-78.637,-9.0021
"12519",-78.64,-9
"12520",-78.64,-8.9996
"12521",-78.641,-8.9996
"12522",-78.642,-8.9988
"12523",-78.643,-8.9988
"12524",-78.643,-8.9979
"12525",-78.645,-8.998
"12526",-78.646,-8.9971
"12527",-78.648,-8.9971
"12528",-78.649,-8.9963
"12529",-78.65,-8.9963
"12530",-78.651,-8.9954
"12531",-78.654,-8.9954
"12532",-78.655,-8.9946
"12533",-78.656,-8.9946
"12534",-78.657,-8.9938
"12535",-78.658,-8.9938
"12536",-78.658,-8.9929
"12537",-78.659,-8.9929
"12538",-78.66,-8.9917
"12539",-78.66,-8.9892
"12540",-78.66,-8.9884
"12541",-78.66,-8.9876
"12542",-78.66,-8.9867
"12543",-78.66,-8.9834
"12544",-78.661,-8.9825
"12545",-78.661,-8.9821
"12546",-78.658,-8.9821
"12547",-78.657,-8.9826
"12548",-78.657,-8.9833
"12549",-78.654,-8.9863
"12550",-78.653,-8.9863
"12551",-78.651,-8.9846
"12552",-78.65,-8.9846
"12553",-78.65,-8.9842
"12554",-78.65,-8.9834
"12555",-78.648,-8.9817
"12556",-78.648,-8.9808
"12557",-78.647,-8.98
"12558",-78.647,-8.9776
"12559",-78.646,-8.9767
"12560",-78.646,-8.9692
"12561",-78.647,-8.9684
"12562",-78.647,-8.965
"12563",-78.647,-8.9646
"12564",-78.646,-8.9646
"12565",-78.645,-8.9654
"12566",-78.643,-8.9654
"12567",-78.643,-8.9663
"12568",-78.642,-8.9662
"12569",-78.641,-8.9671
"12570",-78.639,-8.9671
"12571",-78.638,-8.968
"12572",-78.637,-8.9679
"12573",-78.636,-8.9688
"12574",-78.633,-8.9688
"12575",-78.632,-8.9696
"12576",-78.632,-8.9696
"12577",-78.631,-8.9688
"12578",-78.63,-8.9688
"12579",-78.628,-8.9663
"12580",-78.626,-8.9663
"12581",-78.625,-8.9655
"12582",-78.623,-8.9654
"12583",-78.623,-8.9646
"12584",-78.621,-8.9646
"12585",-78.62,-8.9634
"12586",-78.62,-8.9625
"12587",-78.62,-8.9621
"12588",-78.621,-8.9621
"12589",-78.622,-8.9613
"12590",-78.624,-8.9613
"12591",-78.625,-8.9621
"12592",-78.626,-8.9621
"12593",-78.627,-8.9629
"12594",-78.628,-8.9629
"12595",-78.632,-8.9671
"12596",-78.635,-8.9671
"12597",-78.636,-8.9663
"12598",-78.637,-8.9663
"12599",-78.638,-8.9654
"12600",-78.639,-8.9654
"12601",-78.64,-8.9646
"12602",-78.642,-8.9646
"12603",-78.643,-8.9637
"12604",-78.643,-8.9637
"12605",-78.644,-8.9629
"12606",-78.646,-8.9629
"12607",-78.647,-8.9617
"12608",-78.647,-8.9584
"12609",-78.646,-8.9575
"12610",-78.646,-8.9558
"12611",-78.645,-8.955
"12612",-78.645,-8.95
"12613",-78.646,-8.9492
"12614",-78.646,-8.9425
"12615",-78.647,-8.9417
"12616",-78.647,-8.9367
"12617",-78.646,-8.9359
"12618",-78.646,-8.9342
"12619",-78.647,-8.9334
"12620",-78.647,-8.9292
"12621",-78.648,-8.9284
"12622",-78.648,-8.9276
"12623",-78.649,-8.9267
"12624",-78.649,-8.9242
"12625",-78.65,-8.9225
"12626",-78.65,-8.9217
"12627",-78.652,-8.92
"12628",-78.652,-8.9192
"12629",-78.653,-8.9184
"12630",-78.653,-8.915
"12631",-78.654,-8.9142
"12632",-78.654,-8.9125
"12633",-78.655,-8.9116
"12634",-78.655,-8.9108
"12635",-78.655,-8.9101
"12636",-78.655,-8.9092
"12637",-78.659,-8.9058
"12638",-78.659,-8.905
"12639",-78.661,-8.9025
"12640",-78.661,-8.9017
"12641",-78.663,-8.9
"12642",-78.663,-8.8992
"12643",-78.664,-8.8984
"12644",-78.664,-8.8975
"12645",-78.666,-8.895
"12646",-78.666,-8.8942
"12647",-78.67,-8.89
"12648",-78.67,-8.8892
"12649",-78.673,-8.8867
"12650",-78.673,-8.8859
"12651",-78.675,-8.8834
"12652",-78.675,-8.8825
"12653",-78.676,-8.8817
"12654",-78.676,-8.8809
"12655",-78.681,-8.8758
"12656",-78.681,-8.875
"12657",-78.69,-8.8667
"12658",-78.69,-8.8658
"12659",-78.691,-8.8646
"12660",-78.692,-8.8646
"12661",-78.692,-8.8642
"12662",-78.692,-8.8633
"12663",-78.695,-8.8609
"12664",-78.695,-8.86
"12665",-78.698,-8.8566
"12666",-78.698,-8.8559
"12667",-78.702,-8.8521
"12668",-78.702,-8.8521
"12669",-78.703,-8.8517
"12670",-78.703,-8.8508
"12671",-78.705,-8.8492
"12672",-78.705,-8.8484
"12673",-78.707,-8.8459
"12674",-78.707,-8.845
"12675",-78.708,-8.8442
"12676",-78.708,-8.8434
"12677",-78.71,-8.8417
"12678",-78.71,-8.8409
"12679",-78.71,-8.8404
"12680",-78.711,-8.8404
"12681",-78.712,-8.8392
"12682",-78.712,-8.8384
"12683",-78.713,-8.8379
"12684",-78.713,-8.8379
"12685",-78.715,-8.8359
"12686",-78.715,-8.835
"12687",-78.719,-8.8317
"12688",-78.719,-8.8309
"12689",-78.723,-8.8267
"12690",-78.723,-8.8259
"12691",-78.725,-8.8234
"12692",-78.725,-8.8225
"12693",-78.727,-8.8208
"12694",-78.727,-8.82
"12695",-78.728,-8.8192
"12696",-78.728,-8.8184
"12697",-78.729,-8.8175
"12698",-78.729,-8.8167
"12699",-78.73,-8.815
"12700",-78.73,-8.8142
"12701",-78.735,-8.81
"12702",-78.735,-8.8092
"12703",-78.735,-8.8083
"12704",-78.735,-8.8075
"12705",-78.739,-8.8042
"12706",-78.739,-8.8034
"12707",-78.742,-8.8001
"12708",-78.742,-8.7992
"12709",-78.745,-8.7967
"12710",-78.745,-8.7959
"12711",-78.749,-8.7917
"12712",-78.749,-8.7908
"12713",-78.75,-8.79
"12714",-78.75,-8.7892
"12715",-78.75,-8.7884
"12716",-78.75,-8.7875
"12717",-78.751,-8.7871
"12718",-78.752,-8.7871
"12719",-78.752,-8.7867
"12720",-78.752,-8.7859
"12721",-78.755,-8.7826
"12722",-78.755,-8.7817
"12723",-78.76,-8.7775
"12724",-78.76,-8.7767
"12725",-78.761,-8.775
"12726",-78.761,-8.7742
"12727",-78.762,-8.7734
"12728",-78.762,-8.7725
"12729",-78.763,-8.7717
"12730",-78.763,-8.77
"12731",-78.764,-8.7692
"12732",-78.764,-8.7684
"12733",-78.76,-8.765
"12734",-78.76,-8.7634
"12735",-78.76,-8.7625
"12736",-78.76,-8.7617
"12737",-78.761,-8.76
"12738",-78.761,-8.7592
"12739",-78.763,-8.7575
"12740",-78.763,-8.7533
"12741",-78.762,-8.7521
"12742",-78.761,-8.7521
"12743",-78.76,-8.7512
"12744",-78.759,-8.7513
"12745",-78.758,-8.75
"12746",-78.758,-8.7484
"12747",-78.757,-8.7475
"12748",-78.757,-8.7467
"12749",-78.754,-8.7438
"12750",-78.753,-8.7438
"12751",-78.753,-8.7429
"12752",-78.752,-8.7429
"12753",-78.75,-8.7412
"12754",-78.748,-8.7412
"12755",-78.744,-8.7367
"12756",-78.744,-8.7358
"12757",-78.743,-8.735
"12758",-78.743,-8.7342
"12759",-78.742,-8.7334
"12760",-78.742,-8.7267
"12761",-78.743,-8.7258
"12762",-78.743,-8.7192
"12763",-78.742,-8.7184
"12764",-78.742,-8.7175
"12765",-78.741,-8.7167
"12766",-78.741,-8.715
"12767",-78.74,-8.7142
"12768",-78.74,-8.7108
"12769",-78.74,-8.71
"12770",-78.74,-8.7067
"12771",-78.74,-8.7059
"12772",-78.74,-8.7033
"12773",-78.741,-8.7025
"12774",-78.741,-8.7009
"12775",-78.742,-8.7
"12776",-78.742,-8.6967
"12777",-78.743,-8.6959
"12778",-78.743,-8.6942
"12779",-78.744,-8.6934
"12780",-78.744,-8.6917
"12781",-78.745,-8.6909
"12782",-78.745,-8.69
"12783",-78.745,-8.6892
"12784",-78.745,-8.6884
"12785",-78.746,-8.6875
"12786",-78.746,-8.6867
"12787",-78.747,-8.6859
"12788",-78.747,-8.6851
"12789",-78.748,-8.6842
"12790",-78.748,-8.6825
"12791",-78.749,-8.6817
"12792",-78.748,-8.6809
