"","X","lon2","lat2","Cod.Barco","Vel.VMS","Rumbo.VMS","Puerto.0.Mar.1","Dist.Puerto","Dif.Tiempo","Dist.Emisiones","Vel.Cal","Cambio.Rumbo.Calc","Cod.Viaje.VMS","Move","Dist.Costa","Flota","Dur.Viaje","month","ind.t","DATE.INTERP","LONGITUDE","LATITUDE","Date"
"757149","2118-6.267",-5107482,2160146,2118,5.5,148.7374,0,15.60136,0.3,1.829493,6.098309,148.7374,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 20:30:00,-78.83332,-8.823325,2016-07-10 19:00:00
"757150","2118-6.268",-5107620,2157725,2118,5.5,148.7374,0,15.60136,0.3,1.829493,6.098309,148.7374,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 20:40:00,-78.82535,-8.836583,2016-07-10 19:00:00
"757151","2118-6.269",-5107742,2155278,2118,5,146.8425,0,13.78279,0.1594444,0.9837035,6.169569,146.8425,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 20:50:00,-78.81716,-8.849815,2016-07-10 19:00:00
"757152","2118-6.270",-5107868,2152834,2118,6.4,150.3848,0,12.97001,0.1391667,0.8599962,6.179613,150.3848,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 21:00:00,-78.80901,-8.863085,2016-07-10 19:00:00
"757153","2118-6.271",-5108032,2150405,2118,6,150.6497,0,12.04699,0.1594444,0.9865844,6.187637,150.6497,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 21:10:00,-78.80126,-8.876657,2016-07-10 19:00:00
"757154","2118-6.272",-5108120,2147960,2118,5,145.7039,0,11.18245,0.1488889,0.9096628,6.109676,145.7039,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 21:20:00,-78.79278,-8.889544,2016-07-10 19:00:00
"757155","2118-6.273",-5108202,2145509,2118,5.1,146.6337,0,10.44356,0.1283333,0.7878055,6.138744,146.6337,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 21:30:00,-78.78424,-8.902417,2016-07-10 19:00:00
"757156","2118-6.274",-5108342,2143071,2118,5.7,149.5777,0,9.445407,0.1777778,1.098862,6.181097,149.5777,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 21:40:00,-78.77626,-8.915821,2016-07-10 19:00:00
"757157","2118-6.275",-5108450,2140620,2118,6.3,148.5655,0,8.62431,0.1486111,0.9175983,6.174493,148.5655,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 21:50:00,-78.76796,-8.928962,2016-07-10 19:00:00
"757158","2118-6.276",-5108480,2138131,2118,5.8,144.2072,0,7.883016,0.1333333,0.8212087,6.159065,144.2072,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 22:00:00,-78.75882,-8.941505,2016-07-10 19:00:00
"757159","2118-6.277",-5108500,2135610,2118,6.3,144.3578,0,6.99134,0.1636111,1.016399,6.212289,144.3578,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 22:10:00,-78.74948,-8.954119,2016-07-10 19:00:00
"757160","2118-6.278",-5108498,2133033,2118,4.5,142.7473,0,5.394542,0.1647222,1.055708,6.409022,142.7473,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 22:20:00,-78.73973,-8.966786,2016-07-10 19:00:00
"757161","2118-6.279",-5108525,2130461,2118,6.1,145.4597,0,4.825092,0.1258333,0.8002449,6.359562,145.4597,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 22:30:00,-78.73027,-8.979727,2016-07-10 19:00:00
"757162","2118-6.280",-5108578,2127901,2118,5.9,145.4372,0,4.239861,0.1505556,0.9623028,6.391679,145.4372,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 22:40:00,-78.72109,-8.992887,2016-07-10 19:00:00
"757163","2118-6.281",-5108634,2125287,2118,5.6,145.6107,0,3.792092,0.1566667,1.024859,6.541654,145.6107,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 22:50:00,-78.71175,-9.006354,2016-07-10 19:00:00
"757164","2118-6.282",-5108727,2122748,2118,6.3,147.7336,0,3.622728,0.1505556,0.9590869,6.370319,147.7336,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 23:00:00,-78.70303,-9.01982,2016-07-10 19:00:00
"757165","2118-6.283",-5108667,2120196,2118,6.4,140.1764,0,3.61394,0.1694444,1.061064,6.262015,140.1764,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 23:10:00,-78.69289,-9.031812,2016-07-10 19:00:00
"757166","2118-6.284",-5108562,2117664,2118,5.5,136.311,0,3.561618,0.1372222,0.8500073,6.194385,136.311,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 23:20:00,-78.68243,-9.04326,2016-07-10 19:00:00
"757167","2118-6.285",-5108579,2115174,2118,5.7,144.9982,0,3.334787,0.145,0.8951223,6.173257,144.9982,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 23:30:00,-78.67323,-9.055741,2016-07-10 19:00:00
"757168","2118-6.286",-5108394,2112617,2118,5.6,141.6911,0,3.303094,0.1511111,0.93627,6.195905,141.6911,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 23:40:00,-78.66197,-9.066513,2016-07-10 19:00:00
"757169","2118-6.287",-5107928,2109971,2118,6.6,118.4438,0,1.749707,0.1452778,0.9490074,6.532364,118.4438,"2118-6",NA,NA,NA,2.083461,7,0,2016-07-11 23:50:00,-78.64787,-9.074906,2016-07-10 19:00:00
